Cod_topico,topico,Subtopico,Sub_topico,Oss,ano,Contribucion
6,Games,46,"Board Games",959,2013,959
6,Games,46,"Board Games",959,2013,959
6,Games,46,"Board Games",959,2013,959
10,"System Administration",104,"Systems Administration",960,2012,960
10,"System Administration",104,"Systems Administration",960,2012,960
10,"System Administration",104,"Systems Administration",960,2012,960
10,"System Administration",104,"Systems Administration",960,2012,960
10,"System Administration",104,"Systems Administration",960,2012,960
10,"System Administration",104,"Systems Administration",960,2012,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",960,2011,960
10,"System Administration",104,"Systems Administration",964,2016,964
10,"System Administration",104,"Systems Administration",964,2016,964
10,"System Administration",104,"Systems Administration",964,2016,964
10,"System Administration",104,"Systems Administration",964,2016,964
10,"System Administration",104,"Systems Administration",964,2016,964
10,"System Administration",104,"Systems Administration",964,2016,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",104,"Systems Administration",964,2015,964
10,"System Administration",109,Storage,965,2013,965
10,"System Administration",109,Storage,965,2009,965
10,"System Administration",109,Storage,965,2009,965
10,"System Administration",109,Storage,965,2009,965
10,"System Administration",109,Storage,965,2009,965
10,"System Administration",109,Storage,965,2009,965
10,"System Administration",109,Storage,965,2009,965
10,"System Administration",109,Storage,965,2009,965
10,"System Administration",109,Storage,965,2009,965
10,"System Administration",109,Storage,965,2009,965
10,"System Administration",109,Storage,965,2008,965
10,"System Administration",109,Storage,965,2008,965
10,"System Administration",109,Storage,965,2008,965
10,"System Administration",109,Storage,965,2008,965
10,"System Administration",109,Storage,965,2008,965
10,"System Administration",109,Storage,965,2008,965
10,"System Administration",109,Storage,965,2008,965
10,"System Administration",109,Storage,965,2008,965
10,"System Administration",109,Storage,965,2008,965
10,"System Administration",109,Storage,965,2007,965
10,"System Administration",109,Storage,965,2007,965
10,"System Administration",109,Storage,965,2007,965
10,"System Administration",109,Storage,965,2007,965
10,"System Administration",109,Storage,965,2007,965
10,"System Administration",109,Storage,965,2007,965
4,Development,28,"Software Development",967,2016,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
4,Development,28,"Software Development",967,2015,967
8,"Science and Engineering",72,Bio-Informatics,969,2015,969
8,"Science and Engineering",72,Bio-Informatics,969,2015,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
8,"Science and Engineering",72,Bio-Informatics,969,2014,969
1,"Audio and Video",1,Sound/Audio,975,2015,975
3,Communications,26,Mobile,977,2012,977
3,Communications,26,Mobile,977,2012,977
3,Communications,26,Mobile,977,2012,977
3,Communications,26,Mobile,977,2012,977
4,Development,28,"Software Development",978,2015,978
4,Development,28,"Software Development",978,2015,978
10,"System Administration",109,Storage,994,2016,994
10,"System Administration",109,Storage,994,2016,994
4,Development,31,Database,995,2016,995
4,Development,31,Database,995,2016,995
4,Development,31,Database,995,2016,995
4,Development,31,Database,995,2016,995
4,Development,31,Database,995,2014,995
4,Development,31,Database,995,2014,995
4,Development,31,Database,995,2014,995
4,Development,31,Database,995,2014,995
4,Development,31,Database,995,2014,995
4,Development,31,Database,995,2014,995
4,Development,31,Database,995,2014,995
6,Games,42,Role-Playing,998,2016,998
6,Games,42,Role-Playing,998,2016,998
6,Games,42,Role-Playing,998,2015,998
6,Games,42,Role-Playing,998,2015,998
6,Games,42,Role-Playing,998,2015,998
6,Games,42,Role-Playing,998,2015,998
6,Games,42,Role-Playing,998,2015,998
6,Games,42,Role-Playing,998,2015,998
6,Games,42,Role-Playing,998,2015,998
6,Games,42,Role-Playing,998,2015,998
6,Games,42,Role-Playing,998,2015,998
6,Games,42,Role-Playing,998,2013,998
6,Games,42,Role-Playing,998,2013,998
6,Games,42,Role-Playing,998,2013,998
6,Games,42,Role-Playing,998,2013,998
6,Games,42,Role-Playing,998,2011,998
6,Games,42,Role-Playing,998,2011,998
6,Games,42,Role-Playing,998,2011,998
6,Games,42,Role-Playing,998,2011,998
6,Games,42,Role-Playing,998,2011,998
6,Games,42,Role-Playing,998,2011,998
6,Games,42,Role-Playing,998,2011,998
6,Games,42,Role-Playing,998,2011,998
6,Games,42,Role-Playing,998,2011,998
6,Games,42,Role-Playing,998,2010,998
6,Games,42,Role-Playing,998,2010,998
6,Games,42,Role-Playing,998,2010,998
6,Games,42,Role-Playing,998,2010,998
3,Communications,15,Chat,1000,2014,1000
3,Communications,15,Chat,1000,2014,1000
3,Communications,15,Chat,1000,2014,1000
3,Communications,15,Chat,1000,2014,1000
3,Communications,15,Chat,1000,2011,1000
3,Communications,15,Chat,1000,2011,1000
3,Communications,15,Chat,1000,2011,1000
3,Communications,15,Chat,1000,2011,1000
3,Communications,15,Chat,1000,2011,1000
3,Communications,15,Chat,1000,2011,1000
3,Communications,15,Chat,1000,2011,1000
3,Communications,15,Chat,1000,2011,1000
3,Communications,15,Chat,1000,2011,1000
3,Communications,15,Chat,1000,2011,1000
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
5,"Home and Education",35,Education,1001,2016,1001
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2016,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1002,2015,1002
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2016,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2015,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2015,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2015,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2015,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2015,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2015,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2014,1005
8,"Science and Engineering",72,Bio-Informatics,1005,2014,1005
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2011,1007
5,"Home and Education",35,Education,1007,2010,1007
5,"Home and Education",35,Education,1007,2010,1007
5,"Home and Education",35,Education,1007,2010,1007
5,"Home and Education",35,Education,1007,2010,1007
5,"Home and Education",35,Education,1007,2010,1007
5,"Home and Education",35,Education,1007,2010,1007
5,"Home and Education",35,Education,1007,2010,1007
5,"Home and Education",35,Education,1007,2010,1007
5,"Home and Education",35,Education,1007,2010,1007
5,"Home and Education",35,Education,1007,2010,1007
5,"Home and Education",35,Education,1007,2010,1007
5,"Home and Education",35,Education,1007,2010,1007
3,Communications,15,Chat,1008,2012,1008
3,Communications,15,Chat,1008,2012,1008
3,Communications,15,Chat,1008,2012,1008
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
8,"Science and Engineering",76,"Information Analysis",1010,2016,1010
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
9,"Security and Utilities",89,Cryptography,1023,2014,1023
4,Development,31,Database,1032,2016,1032
4,Development,31,Database,1032,2016,1032
4,Development,31,Database,1032,2015,1032
4,Development,31,Database,1032,2015,1032
4,Development,31,Database,1032,2015,1032
4,Development,31,Database,1032,2015,1032
4,Development,31,Database,1032,2015,1032
4,Development,31,Database,1032,2015,1032
4,Development,31,Database,1032,2015,1032
4,Development,31,Database,1032,2014,1032
4,Development,31,Database,1032,2014,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2013,1032
4,Development,31,Database,1032,2012,1032
4,Development,31,Database,1032,2012,1032
4,Development,31,Database,1032,2012,1032
4,Development,31,Database,1032,2012,1032
4,Development,31,Database,1032,2012,1032
4,Development,31,Database,1032,2012,1032
4,Development,31,Database,1032,2012,1032
4,Development,31,Database,1032,2012,1032
4,Development,31,Database,1032,2012,1032
4,Development,31,Database,1032,2012,1032
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
8,"Science and Engineering",74,"Human Machine Interfaces",1033,2016,1033
3,Communications,23,"File Sharing",1040,2010,1040
3,Communications,23,"File Sharing",1040,2010,1040
3,Communications,23,"File Sharing",1040,2010,1040
3,Communications,23,"File Sharing",1040,2010,1040
8,"Science and Engineering",75,Chemistry,1044,2015,1044
8,"Science and Engineering",75,Chemistry,1044,2015,1044
8,"Science and Engineering",75,Chemistry,1044,2014,1044
8,"Science and Engineering",75,Chemistry,1044,2014,1044
8,"Science and Engineering",75,Chemistry,1044,2014,1044
8,"Science and Engineering",75,Chemistry,1044,2014,1044
8,"Science and Engineering",75,Chemistry,1044,2014,1044
8,"Science and Engineering",75,Chemistry,1044,2014,1044
8,"Science and Engineering",75,Chemistry,1044,2014,1044
8,"Science and Engineering",72,Bio-Informatics,1046,2016,1046
8,"Science and Engineering",72,Bio-Informatics,1046,2016,1046
4,Development,31,Database,1047,2016,1047
4,Development,31,Database,1047,2016,1047
4,Development,31,Database,1047,2016,1047
4,Development,31,Database,1047,2016,1047
4,Development,31,Database,1047,2015,1047
4,Development,31,Database,1047,2015,1047
4,Development,31,Database,1047,2015,1047
4,Development,31,Database,1047,2015,1047
4,Development,31,Database,1047,2015,1047
4,Development,31,Database,1047,2015,1047
4,Development,31,Database,1047,2015,1047
8,"Science and Engineering",68,"Artificial Intelligence",1051,2015,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2013,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2013,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2013,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2013,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2013,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2013,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2013,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2013,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2013,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2012,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2011,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2011,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2011,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2011,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2011,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2011,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2011,1051
8,"Science and Engineering",68,"Artificial Intelligence",1051,2011,1051
